NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,"NURCHALIS, SP., MSi.",N,Laki-Laki,KOTA BANDA ACEH,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Male
2,"Dr. Ir. JAMIL ANSARI, SH, MM",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Male
3,"IRA HADIATI, SH",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Female
4,"H. JUNAIDI, SE",N,Laki-Laki,KOTA BANDA ACEH,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Male
5,SUMIATI,N,Perempuan,KOTA BANDA ACEH,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Female
6,DASLELIATI,N,Perempuan,KOTA BANDA ACEH,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Female
7,"H. SAYED FUAD ZAKARIA, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Aceh I,Aceh,Male
1,Drs. TEUKU BUSTAMI UMAR,N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Male
2,"Drs. T.A. RAHMAN ALBA, MM",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Male
3,SELVI OKTARICA,N,Perempuan,ACEH UTARA,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Female
4,"H. NASRUL FUAD, SE, AK",N,Laki-Laki,KOTA BOGOR,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Male
5,SUNDARI,N,Perempuan,KOTA BANDA ACEH,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Female
6,HAMDANI IDRIS,N,Laki-Laki,KOTA LHOKSEUMAWE,Partai Berkarya,Partai Berkarya,Aceh II,Aceh,Male
1,"RAJAMIN SIRAIT, SE",N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
2,"IRJEN POL. (PURN) Drs. H. WISJNU AMAT S., SH",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
3,ALDANALIA DELVI,N,Perempuan,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Female
4,"BOBBY APRILIANO SYAM LUBIS, SE",N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
5,"MURNI ABRIDAYANI NST, S.PDI",N,Perempuan,SERDANG BEDAGAI,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Female
6,JUNAIDI SIBUEA,N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
7,Drs. H. ZAINAL ARIFIN,N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
8,YANNI,N,Perempuan,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Female
9,RAMLAN,N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Sumatera Utara I,Sumatera Utara,Male
1,"Prof. ZAINAL ARIFIN HASIBUAN, Ph.D",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
2,"RIMSO MARULI SINAGA, SH, MH",N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
3,DEVA RUFI AGNESTIN,N,Perempuan,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Female
4,"PDT AMI HARI HONDO, S.TH",N,Laki-Laki,DELI SERDANG,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
5,Drs. ALAMAT SINAMBELA,N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
6,RAMAYANTI LUBIS,N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Female
7,Dra. JULITA INDIANI,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Female
8,MUHAMMAD SULAIMAN BUDI NASUTION,N,Laki-Laki,PADANG LAWAS,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
9,ONDIHON DOLI YOHANES P,N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Sumatera Utara II,Sumatera Utara,Male
1,"EKA HADI SUCIPTO, SE.",N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Male
2,"AHMAD BAY LUBIS, S.H., M.H.",N,Laki-Laki,KOTA MEDAN,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Male
3,ERVINA,N,Perempuan,NIAS,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Female
4,"WINTER EDUWARD SITUMORANG, SH",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Male
5,JASMINE RAVASIA,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Female
6,Ir. NEFONTA SEMBIRING,N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Sumatera Utara III,Sumatera Utara,Male
1,WARTINI,N,Perempuan,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Female
2,Ir. INDRA SYARIF,N,Laki-Laki,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Male
3,Hj. FRISNI TANTRI,N,Perempuan,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Female
4,"ANDI TASWIN, SH, MM",N,Laki-Laki,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Male
5,"KHADIJAH, S.PD.I., M.PD.",N,Perempuan,SOLOK,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Female
6,"AHMAD RIANTO, A.Md",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Male
7,ISMAIL NOVENDRA,N,Laki-Laki,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat I,Sumatera Barat,Male
1,DONALD,N,Laki-Laki,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Male
2,ANDRI YANI SANUSI,N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Male
3,FITRIA,N,Perempuan,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Female
4,"SYAFRIJON, SH, MM",N,Laki-Laki,PASAMAN BARAT,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Male
5,"ENDRIJON, B.Sc.",N,Laki-Laki,LIMA PULUH KOTA,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Male
6,SUSI FIRDIANINGSIH,N,Perempuan,KOTA PADANG,Partai Berkarya,Partai Berkarya,Sumatera Barat II,Sumatera Barat,Female
1,FAJAR MENANTI SIMANJUNTAK,N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Male
2,"Hj. HAFSYAH, SE",N,Perempuan,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Female
3,PRESTASI PRAJA,N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Male
4,"T. ALMIRA VANESA HELDY, MBA",N,Perempuan,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Female
5,Drs. H. FAHRULLAZI,N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Male
6,TENGKU AFUARAHIM,N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau I,Riau,Male
7,MARSELIA ROSADILA,N,Perempuan,ROKAN HILIR,Partai Berkarya,Partai Berkarya,Riau I,Riau,Female
1,"H. ERWAN ARDIAN SIMBOLON, SH",N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau II,Riau,Male
2,JERRY SAPUTRA,N,Laki-Laki,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau II,Riau,Male
3,MEYLINA PATRICIA BEATRIX TAMBA,N,Perempuan,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau II,Riau,Female
4,"Dr. R. SRI HANDAYANI, SE, MM",N,Perempuan,INDRAGIRI HILIR,Partai Berkarya,Partai Berkarya,Riau II,Riau,Female
5,MISBAH NASUTION,N,Perempuan,KOTA PEKANBARU,Partai Berkarya,Partai Berkarya,Riau II,Riau,Female
6,"YANTI MARIA, SH",N,Perempuan,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Riau II,Riau,Female
1,"Dr. Ir. Hj. HARIATIA, ME, M.Si.",N,Perempuan,KOTA JAMBI,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Female
2,SABRISAL,N,Laki-Laki,KOTA JAMBI,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Male
3,"BAMBANG HARYANTO, S.Sos.",N,Laki-Laki,KARAWANG,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Male
4,"H. ABBAS ABUBAKAR, SH",N,Laki-Laki,KOTA JAMBI,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Male
5,"Dr. FIRDAUS NUR, SE, MM",N,Laki-Laki,KOTA JAMBI,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Male
6,"YULI ENDAH WULAN SARI, SH",N,Perempuan,KOTA JAMBI,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Female
7,"DESSIANA SAVITRI, SH",N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jambi,Jambi,Female
1,Drs. MUHAMMAD SAJID,N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Male
2,"H.F.R GHANTY SJAHABUDIN, SH, MM",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Male
3,SITI SUNDARI,N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Female
4,"ISMAIL ABUBAKAR, SE",N,Laki-Laki,BANYUASIN,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Male
5,AGUSNAN,N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Male
6,RA. AZIZAH,N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Female
7,"ELLYA INDAH LESTARI, S.Ikom",N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Female
8,RATNA NOVI HARTATI,N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan I,Sumatera Selatan,Female
1,H. ROSIHAN ARSYAD,N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
2,"RAHMAT, SH",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
3,"ELYU CHOMISAH, S.IP, M.KES",N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Female
4,"H. ZAINUL BACHRI HAZ, S.IP",N,Laki-Laki,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
5,"TARMIZI, ST, MM",N,Laki-Laki,KOTA PAGAR ALAM,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
6,"Dr. SUNDA ARIANA, M.Pd., M.M",N,Perempuan,KOTA PALEMBANG,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Female
7,NINING SARTIKA,N,Perempuan,OGAN KOMERING ILIR,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Female
8,"ADI GUNA, SST",N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
9,YUDI AFRIANDI,N,Laki-Laki,OGAN KOMERING ILIR,Partai Berkarya,Partai Berkarya,Sumatera Selatan II,Sumatera Selatan,Male
1,"AZWAR BOERHAN, M. ENG. SC",N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Bengkulu,Bengkulu,Male
2,"SEPTI EFIYETI, SH",N,Perempuan,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Bengkulu,Bengkulu,Female
3,DRS. HENDARMIN AFANDI,N,Laki-Laki,KOTA BENGKULU,Partai Berkarya,Partai Berkarya,Bengkulu,Bengkulu,Male
1,"ADE IRMA JAZULI, SH",N,Perempuan,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Female
2,Drs. NATA BUANA,N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Male
3,"Hj. EVA KARLENA, SE",N,Perempuan,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Female
4,ARDIANSYAH AMRI,N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Male
5,IDA FARIDA,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Female
6,ARIF BUDIMAN,N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Male
7,"Dr. Hj. ZULIANA ABIDIN, SE, M.Si.",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Female
8,AZWAN SAPRANI,N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Male
9,"DEDY SETIAWAN, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Male
10,NURDIANA HASANAH,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Lampung I,Lampung,Female
1,"GUNTHAR HENRI GAMAL BACHROEMSJAH, SH",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
2,"H. SUGENG RUSMAN, SE, MM",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
3,FITRIYAH,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Female
4,"M. OKI UDAYANA, SE",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
5,"ANDI EFFENDI, SE",N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
6,"IRMA, SE",N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Female
7,"DION HARDI, BA",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
8,"KODARI, SE",N,Laki-Laki,LAMPUNG UTARA,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
9,IRMA HANDAYANI,N,Perempuan,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Female
10,Ir. ANDI BOHAR ALAM,N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Lampung II,Lampung,Male
1,"SUPANDI AR, S.Sos, M. Hum",N,Laki-Laki,KOTA BATAM,Partai Berkarya,Partai Berkarya,Kepulauan Riau,Kepulauan Riau,Male
2,MUHAMMAD NAS,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Kepulauan Riau,Kepulauan Riau,Male
3,SRI TARIATUN AMPERANINGSIH,N,Perempuan,KOTA BATAM,Partai Berkarya,Partai Berkarya,Kepulauan Riau,Kepulauan Riau,Female
1,Ir. MUHAMMAD SAMUEL WIDONO,N,Laki-Laki,KOTA PANGKALPINANG,Partai Berkarya,Partai Berkarya,Bangka Belitung,Bangka Belitung,Male
2,"HAFIZ NURALDIN BENJAMIN, S.Kom",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Bangka Belitung,Bangka Belitung,Male
3,MULYANI MEMEN SASMINTA,N,Perempuan,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Bangka Belitung,Bangka Belitung,Female
1,"H. DADANG S. EKADIREJA, S.IP",N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Male
2,TB TRIYATNA DJAJASANTOSA,N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Male
3,"FITRISNA, SSi, Apt",N,Perempuan,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Female
4,"Drs. H. AZHARI, MM",N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Male
5,"YODI RUSTANDI, S.Sos.",N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Male
6,"ENNI ERYANI, SH., MBA.",N,Perempuan,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Female
7,"YULIA RAMALIA, SH",N,Perempuan,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat I,Jawa Barat,Female
1,"Drs. H. MARWAN EFFENDI, SH., M.Si.",N,Laki-Laki,BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
2,"Ir. H. ROESTANTO W D, M.M.",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
3,"Dr. Hj. NENENG NENIH, MP., S.Pd",N,Perempuan,BANDUNG BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Female
4,RACHMA SUTANTY,N,Perempuan,BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Female
5,DENNY SHARIEFFUDIN,N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
6,"Dra. ALIDA HANDAU LAMPE G., M.Si.",N,Perempuan,BANDUNG BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Female
7,HILMAN BUDI BADARUSUHADA,N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
8,"IWAN RIDWAN, SH",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
9,Drs. MUCHTAR SOLI,N,Laki-Laki,BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Male
10,FITRIAH LINDAWATI,N,Perempuan,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat II,Jawa Barat,Female
1,"IYET RACHMAWATI, SH",N,Perempuan,KOTA BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Female
3,PEPPY BADRU FATAHILLAH,N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Male
4,R.D. NAULITA D. SIAGIAN,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Female
5,"DJOKO WISENO, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Male
6,"H. ALVIN NUGRAHA, S.H., MKn., LLM",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Male
7,"KH. AM. SAEPUDIN, MA",N,Laki-Laki,SUKABUMI,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Male
8,INDAH LESTARI,N,Perempuan,BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Female
9,MUAMAR TORIK,N,Laki-Laki,KOTA BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat III,Jawa Barat,Male
1,RITA IRAWATI PRIATNA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Female
2,MUHAMAD ARAFAH,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Male
3,EDDY MUNZIRRIAN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Male
4,VIDYA WIDYASTUTI,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Female
5,"ERWIN S.H., MH",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Male
6,"Dr. dr. MARULI MANGUNSONG, SpS, M.Epid",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat IV,Jawa Barat,Male
1,"AHMAD MUHAJIR, SE.MM",N,Laki-Laki,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
2,"Hj. TINTIN HENDRAYANI, S.IP",N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Female
3,"Mayjen TNI (Purn). MALIKI MIFT, SIP, M.H.",N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
4,Ir. H. GUNAWAN HASAN,N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
5,"NAZARUDIN, SH",N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
6,ELLY KARLINA,N,Perempuan,KOTA TANGERANG,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Female
7,"YONSAH MINANDA, SH., MH",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
8,"DONY ENDRASSANTO, SH",N,Laki-Laki,KOTA BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Male
9,NONI LISDIANA SARI,N,Perempuan,JAKARTA BARAT,Partai Berkarya,Partai Berkarya,Jawa Barat V,Jawa Barat,Female
1,"RADEN ANDREAS NANDIWARDHANA, SE",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Male
2,Drs. BASRI CAKO,N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Male
3,YANTI OCTAVIA,N,Perempuan,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Female
4,H. ACEP SAEPUDIN,N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Male
5,Ir. H. SORDANG NASUTION,N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Male
6,"NANDA SAFITRI LUBIS, SH",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VI,Jawa Barat,Female
1,"INDIRAYANI KOSTININGTYAS, SE",N,Perempuan,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Female
2,"Dr. Ir. H. NASEP RACHMAT, MM., M.Si.",N,Laki-Laki,KOTA BANDUNG,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
3,Drs. BAMBANG ABIMANYU,N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
4,"SONYA RIZKY, SE",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Female
5,"ASEP AGUSTIAN, SH, MH",N,Laki-Laki,KARAWANG,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
6,Drs. ASEP ISHAK,N,Laki-Laki,KARAWANG,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
7,H. ABU BAKAR,N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
8,"Dra. ASMAULHUSNA ADAM, M.Pd.",N,Perempuan,BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Female
9,"HARTONO SINGGIH, S.IP, MM",N,Laki-Laki,KOTA BEKASI,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
10,"BADRUL MUNIR, SE",N,Laki-Laki,KARAWANG,Partai Berkarya,Partai Berkarya,Jawa Barat VII,Jawa Barat,Male
1,"LETJEN.TNI (Purn). YAYAT SUDRAJAT, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Male
2,RATU RAJA ARIMBI NURTINA,N,Perempuan,KOTA CIREBON,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Female
3,TATY SUHARTATY,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Female
4,"ANDRIAN LAMEMUHAR, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Male
5,MIVA FAYROOZKA IRNANTIA,N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Female
6,DENNY SUPRIATNA,N,Laki-Laki,BOGOR,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Male
7,SULTAN PASHA DJORGHI,N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Male
8,"FAUZIAH, S.Sos.",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Female
9,LESINDAHETI MARSUDI,N,Perempuan,JAKARTA TIMUR,Partai Berkarya,Partai Berkarya,Jawa Barat VIII,Jawa Barat,Female
