NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
5,"Hj. SYARIFAH LOVITA, SE.",N,Perempuan,KOTA CIREBON,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Female
6,"ISMET DJAFAR, M.M.",N,Laki-Laki,KOTA SERANG,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Male
7,FERY FAIRUZABADI MUSTAJAZ,N,Laki-Laki,SERANG,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Male
8,FAIZAH TRI SUSIYATI,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Female
9,PARLINDUNGAN MARSINTA,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Male
1,"LINDA MEGAWATI, SE, MSi.",Y,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Female
2,"LIS DEDEH, SH, SE, MM",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Female
3,DR. H.HERIYANTO,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Male
4,KAMHAR LAKUMANI,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Male
5,"IR. H. DUDI YELLI, MM. MT.",N,Laki-Laki,KOTA TASIKMALAYA,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Male
6,"APRILYA MONICA, SH.",N,Perempuan,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Female
7,"ELIS ROHAYATI,, SS",N,Perempuan,TANGERANG,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Female
8,MELKY DEDI ISKANDAR G,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat IX,Jawa Barat,Male
1,"H.DIDI IRAWADI SYAMSUDDIN, SH",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat X,Jawa Barat,Male
