NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,"DRS. H ANHARUDDIN, SE, MM",N,Laki-Laki,KOTA SUBULUSSALAM,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Male
2,YAZIR AKRAMULLAH,N,Laki-Laki,KOTA BANDA ACEH,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Male
3,NURTI SARIANI,N,Perempuan,SIMEULUE,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Female
4,HERLINA,N,Perempuan,KOTA BANDA ACEH,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Female
5,NUR MAILIS,N,Perempuan,KOTA SUBULUSSALAM,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Female
6,AHMAD NABIL,N,Laki-Laki,ACEH BESAR,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Male
7,SAFRAN,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Aceh I,Aceh,Male
1,"KAMARUDDIN, SH",N,Laki-Laki,ACEH TAMIANG,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Male
2,"RAMADLAN, ST, MT",N,Laki-Laki,KOTA LHOKSEUMAWE,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Male
3,IKA LESTARI,N,Perempuan,BENER MERIAH,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Female
4,CUT ERNITA,N,Perempuan,ACEH TENGAH,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Female
5,ZAMZAMI,N,Laki-Laki,ACEH TIMUR,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Male
6,M HUSNI,N,Laki-Laki,BENER MERIAH,Partai Solidaritas Indonesia,PSI,Aceh II,Aceh,Male
1,"ARIFIN SALEH, SP, MM-CSR",N,Laki-Laki,KOTA BOGOR,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
2,"HOTBEN SINAGA, ST",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
3,HERTO TRYDE SIBARANI,N,Perempuan,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Female
4,EKO MARHENDI J,N,Laki-Laki,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
5,Dr. R.DWI PANTJA WIBOWO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
6,KARINA DEWI HASIBUAN,N,Perempuan,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Female
7,EFFENDI SIMAMORA,N,Laki-Laki,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
8,SYLVIA RAHMAH LUBIS,N,Perempuan,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Female
9,AHMAD FITRIADI MUNAR,N,Laki-Laki,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
10,PRIA SANTRI BERINGIN,N,Laki-Laki,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara I,Sumatera Utara,Male
1,ANDRIES SIBARANI,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
2,"SABANUDIN HULU, S.E",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
3,CHAIRIKA NASUTION,N,Perempuan,DELI SERDANG,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Female
4,"DRS. SONTAM NAPITUPULU, M.M",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
5,ADNA NATHANIA DASDJAR,N,Perempuan,KOTA BANJARBARU,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Female
6,"JHONSAR KARIAMAN LUMBANTORUAN, S.Sos, M.Si",N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
7,HELEN PASCALIA SITOMPUL,N,Perempuan,LABUHANBATU UTARA,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Female
8,"NOFEDIN WARUWU, M.Pd.K.",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
9,"Dr. MANOTAR TAMPUBOLON, SH, MH",N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
10,TOGAP HOT MANAHAN SILITONGA,N,Laki-Laki,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara II,Sumatera Utara,Male
1,"DARA ADINDA KESUMA NASUTION, S.Sos.",N,Perempuan,KOTA PEMATANGSIANTAR,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Female
2,OJAK MARTUA RAJA SITUNGKIR,N,Laki-Laki,DAIRI,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Male
3,SALOMO LUMBAN TOBING,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Male
4,"MIKHAEL MESTRO M.S, SST. Par., MM",N,Laki-Laki,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Male
5,NABILAH ADZHANI,N,Perempuan,KOTA MEDAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Female
6,YUNITA SUGIANTI,N,Perempuan,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Female
7,"IR. HASUDUNGAN LIMBONG, MT",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Male
8,SRI YULIANTI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Female
9,"MERRYANY GIRSANG, M.Sc",N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Sumatera Utara III,Sumatera Utara,Female
1,"Dr. FERRYAL LOETAN, ASC&T , SpKFR, MKes-MMR",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Male
2,"ARI PRIMA, S.Psi.I",N,Laki-Laki,KOTA PADANG,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Male
3,MARCE UTARI,N,Perempuan,KOTA PADANG,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Female
4,FELIX ISKANDAR,N,Laki-Laki,KOTA PADANG,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Male
5,RANI KOMALASARI,N,Perempuan,DHARMASRAYA,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Female
6,"YUSRIZAL, S.Pd",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Male
7,WIDIA NUR INDAH FITRI,N,Perempuan,KOTA PADANG,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Female
8,"ALI CESTAR, SS",N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Sumatera Barat I,Sumatera Barat,Male
1,ENDANG TIRTANA,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Male
2,BENNI INAYATULLAH,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Male
3,"HARORA MUZHOVA, SE",N,Perempuan,PADANG PARIAMAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Female
4,ALKHADRI SUENDA,N,Laki-Laki,KOTA PARIAMAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Male
5,"FEBRINA, ST",N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Female
6,FEBRI WAHYUNI SABRAN,N,Perempuan,AGAM,Partai Solidaritas Indonesia,PSI,Sumatera Barat II,Sumatera Barat,Female
1,"DEFI WARMAN, S.Pd., M.Pd",N,Laki-Laki,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Male
2,MASDA CHAIRANI,N,Perempuan,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Female
3,RUSDA WILDANI AFKAR,N,Perempuan,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Female
4,"RADEN PERMANA SURYANTO, SE",N,Laki-Laki,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Male
5,PRISCILLA HENNY DESTIANTY,N,Perempuan,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Female
6,"TOMMY MANIK, S. KOM",N,Laki-Laki,SIAK,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Male
7,RINALDI,N,Laki-Laki,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau I,Riau,Male
1,RAMAGUS KHALIS,N,Laki-Laki,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Male
2,TOGU TUA SIAHAAN,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Male
3,"RIZKA PUTRI ABNER, S.E.",N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Female
4,R BENHARD S,N,Laki-Laki,KOTA PEKANBARU,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Male
5,YESY NOPITA SARI,N,Perempuan,KAMPAR,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Female
6,HAYATIN NUFUS,N,Perempuan,KAMPAR,Partai Solidaritas Indonesia,PSI,Riau II,Riau,Female
1,PAIZAL KADNI,N,Laki-Laki,BOGOR,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Male
2,Ir. TIGOR GUNA HAPOSAN SINAGA,N,Laki-Laki,BANDUNG,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Male
3,ELA NOFITA SARI,N,Perempuan,KERINCI,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Female
4,LAKSMI SUSIA ANALAGRA,N,Perempuan,BOGOR,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Female
5,TASYA ANDHINI KARTIKA PUTRI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Female
6,MEISARINA,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Female
7,PITRIA NOPA ASRIANI,N,Perempuan,KERINCI,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Female
8,"MUHAMMAD THAMRIN, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Jambi,Jambi,Male
1,M. RIZKY HIDAYATULLAH,N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Male
2,DEDY BACHTIAR,N,Laki-Laki,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Male
3,PUTRI CITRA AYU PRIMA,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Female
4,"ANDES PARIA INDAH NS, SE",N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Female
5,"M.A AZIZ HARTANTO, S.MN",N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Male
6,"ROBIN MARTINUS, ST",N,Laki-Laki,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Male
7,VERA PUSPITA SARI,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Female
8,"YAND ABRAHAM D. MANALU, ST",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Sumatera Selatan I,Sumatera Selatan,Male
1,"TONNI SYAMSUDDIN, S.T",N,Laki-Laki,OGAN KOMERING ULU,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Male
2,AYU PUSPITA IRIANTI,N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
3,INDAH PERMATA SARI,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
4,"BERNANDUS, SH",N,Laki-Laki,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Male
5,ELI WANDANI,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
6,HELEN FRANSISCA,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
7,"ANITA PURNAMA SARI DAYA PUTRI, S.Kom.I",N,Perempuan,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
8,INDAYASARI,N,Perempuan,KOTA PALEMBANG,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Female
9,"TIO FANY OKTAVIUS DUADJI, ST.",N,Laki-Laki,KOTA PAGAR ALAM,Partai Solidaritas Indonesia,PSI,Sumatera Selatan II,Sumatera Selatan,Male
1,DICKSON ARITONANG,N,Laki-Laki,KOTA BENGKULU,Partai Solidaritas Indonesia,PSI,Bengkulu,Bengkulu,Male
2,"EDWARD MOHAMMAD ROZIE, AMD",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Bengkulu,Bengkulu,Male
3,SEPDA AYU WD,N,Perempuan,BENGKULU UTARA,Partai Solidaritas Indonesia,PSI,Bengkulu,Bengkulu,Female
4,NATASHA VINI LABORA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Bengkulu,Bengkulu,Female
1,"Dr. PETER SYS PRAYUDA MONA, M. Th",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Male
2,ALBERTUS P SITANGGANG,N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Male
3,FINNY LIGERY,N,Perempuan,KOTA METRO,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
4,RASYEFKI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Male
5,RENY NOVIANA SARI,N,Perempuan,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
6,"CHRISTANTI AGUSTA, SP",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
7,HERNIATI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
8,FITRIA SUSILOWATI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
9,MARDIANA,N,Perempuan,BEKASI,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
10,NENG LAISA PAZRIZTIN NIKMAH,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Lampung I,Lampung,Female
1,DR. R. BENNY KISWORO,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
2,KHALIFAH DARMAWAN,N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
3,DIANI SARI,N,Perempuan,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Female
4,APRIZAL,N,Laki-Laki,LAMPUNG TENGAH,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
5,EDI AMROJI,N,Laki-Laki,LAMPUNG TENGAH,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
6,ANNISA DAMAYANTI,N,Perempuan,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Female
7,HELMI AGUSTA,N,Laki-Laki,KOTA METRO,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
8,EDI GHAZALI,N,Laki-Laki,KOTA METRO,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Male
9,TIEARA OCTHA SARIE,N,Perempuan,KOTA BANDAR LAMPUNG,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Female
10,"NOSTA CALISTA, S.Pd",N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Lampung II,Lampung,Female
1,NURHIDAYAT,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Kepulauan Riau,Kepulauan Riau,Male
2,WIDYA MUKTI UTAMI,N,Perempuan,BINTAN,Partai Solidaritas Indonesia,PSI,Kepulauan Riau,Kepulauan Riau,Female
3,"SULTAN ABDULLAH KENDECK, SH",N,Laki-Laki,KOTA BATAM,Partai Solidaritas Indonesia,PSI,Kepulauan Riau,Kepulauan Riau,Male
4,NOVEN NOVRASILVIA,N,Perempuan,KOTA TANJUNGPINANG,Partai Solidaritas Indonesia,PSI,Kepulauan Riau,Kepulauan Riau,Female
1,dr. MIKA OIKU OTNIEL WESLI MANGATUR SIANIPAR,N,Laki-Laki,KOTA PANGKALPINANG,Partai Solidaritas Indonesia,PSI,Bangka Belitung,Bangka Belitung,Male
2,GISFIMAHARANI FAIRUZ,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Bangka Belitung,Bangka Belitung,Female
3,NURAINI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Bangka Belitung,Bangka Belitung,Female
1,GIRING GANESHA DJUMARYO,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Male
2,LESTARI CINTA ZANIDYA,N,Perempuan,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Female
3,"DONNY ADI WIGUNA, S.T., M.A",N,Laki-Laki,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Male
4,"ARIYO BIMMO SP, SH",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Male
5,THERESIA SIMON,N,Perempuan,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Female
6,RICHARDIUS HARYO KUNCORO,N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Male
7,"YENI ROSEWATI, SH",N,Perempuan,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Jawa Barat I,Jawa Barat,Female
1,"FREDI DARMAWAN, SE",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
2,"MILLY RATUDIAN PURBASARI, ST",N,Perempuan,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Female
3,"DONNY ROMMY, SS",N,Laki-Laki,BANDUNG BARAT,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
4,MICHAEL ADIWINATA BUDIARTO,N,Laki-Laki,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
5,"JENI WIDIANINGRUM, A.Md",N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Female
6,"RIKARDO SIMBOLON, S.Pd",N,Laki-Laki,SAMOSIR,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
7,"DENNY PURNAMA ADI CHANDRA, S.E",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
8,APRILLIA RAHMAWATI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Female
9,"FITRO DHARMA HERMAWAN, S.DS",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Male
10,RAHMAWATI,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat II,Jawa Barat,Female
1,"DANIEL SIMEON TUMIWA, S.SI",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Male
2,"SUCI MAYANG SARI, ST.Ars, M.M.",N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Female
3,THOMAS CHRISTIANO QUIKO,N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Male
4,"ANNE SULISTIJADEWI, S.Kom, MM",N,Perempuan,KOTA BOGOR,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Female
5,"RUDY GUNAWAN, S.E",N,Laki-Laki,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Male
6,MUHAMMAD RIFKI ARIA NUGRAHA,N,Laki-Laki,KOTA BOGOR,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Male
7,"REGINA TIWI SITORUS, S.P",N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Jawa Barat III,Jawa Barat,Female
