NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,"H. MUSLIM AYUB, S.H., M.M.",Y,Laki-Laki,KOTA BANDA ACEH,Partai Amanat Nasional,PAN,Aceh I,Aceh,Male
2,"MOHD ALFATAH, S.Ag",N,Laki-Laki,NAGAN RAYA,Partai Amanat Nasional,PAN,Aceh I,Aceh,Male
3,"ZAKIYAH DRAZAT, S. Tr. Keb",N,Perempuan,ACEH BESAR,Partai Amanat Nasional,PAN,Aceh I,Aceh,Female
4,H. NAZARUDDIN DEK GAM,N,Laki-Laki,KOTA BANDA ACEH,Partai Amanat Nasional,PAN,Aceh I,Aceh,Male
5,"LELI HERAWATI, A.Md",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Aceh I,Aceh,Female
6,"MARGONINGSIH, SE",N,Perempuan,JAKARTA UTARA,Partai Amanat Nasional,PAN,Aceh I,Aceh,Female
7,SULAIMAN ALI,N,Laki-Laki,KOTA BANDA ACEH,Partai Amanat Nasional,PAN,Aceh I,Aceh,Male
1,TEUKU HASBULLAH. HD,N,Laki-Laki,KOTA BANDA ACEH,Partai Amanat Nasional,PAN,Aceh II,Aceh,Male
2,"Dr. AHMAD FARHAN HAMID, MS",N,Laki-Laki,KOTA BANDA ACEH,Partai Amanat Nasional,PAN,Aceh II,Aceh,Male
3,ANJAR AULIA,N,Perempuan,KOTA LHOKSEUMAWE,Partai Amanat Nasional,PAN,Aceh II,Aceh,Female
4,"ERMIADI ABDUL RAHMAN, ST",N,Laki-Laki,ACEH BESAR,Partai Amanat Nasional,PAN,Aceh II,Aceh,Male
5,"ROSNAWATI, S.Pd.I",N,Perempuan,BIREUEN,Partai Amanat Nasional,PAN,Aceh II,Aceh,Female
6,"H. BASRUN YUSUF, SH",N,Laki-Laki,ACEH BESAR,Partai Amanat Nasional,PAN,Aceh II,Aceh,Male
1,"MULFACHRI HARAHAP, SH., MH",Y,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
2,IBRAHIM SAKTI BATUBARA,N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
3,"MISLAINI SUCI RAHAYU, MM., MSC., IR",N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Female
4,"INDRA BUANA TANJUNG, SH",N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
5,"AHMAD ASWAN WARUWU, SE., M.S.M",N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
6,NAHDATUR RAHMAH,N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Female
7,DRS. ERISAL ZUHERDIS,N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
8,OKY IRAWAN,N,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Male
9,"MEILY WARDHANI, DRA",N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Female
10,"LENI INDRIA SARI, SH",N,Perempuan,KOTA BOGOR,Partai Amanat Nasional,PAN,Sumatera Utara I,Sumatera Utara,Female
1,"Dr. SALEH PARTAONAN DAULAY, M.Ag., M.Hum, MA.",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
2,"Ir. BARNABAS YUSUF HURA, MM.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
3,"HALIMATUR RUHIYAH, S.E.I",N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Female
4,"AHMAD KHADAFI WIBOWO LUBIS, MS",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
5,"MACHATIR MUHAMMAD DONGORAN, MA",N,Laki-Laki,PADANG LAWAS UTARA,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
6,"ANNISA ZAKIAH PASARIBU, S.Sos",N,Perempuan,PADANG LAWAS UTARA,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Female
7,"PUJIANTO, SH",N,Laki-Laki,LABUHANBATU UTARA,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
8,"SRI KASIANI HUTABARAT, S.Pd. AUD",N,Perempuan,LABUHANBATU UTARA,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Female
9,ILHAM SURYA EDI LAHAGU,N,Laki-Laki,DELI SERDANG,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
10,"KHAIRUL SAKTI LUBIS, S.Pd",N,Laki-Laki,DELI SERDANG,Partai Amanat Nasional,PAN,Sumatera Utara II,Sumatera Utara,Male
1,"NASRIL BAHAR, SE",Y,Laki-Laki,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
2,"Hj. MAYSARAH, S.Sos., MM",N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Female
3,"MUHAMMAD JUSUF SIRAIT, SE.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
4,HAPOSAN HARIANTO TOBING,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
5,"ERLINA, DRA",N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Female
6,CHAIRUL PURBA,N,Laki-Laki,KOTA PEMATANGSIANTAR,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
7,"ANITA BR SEMBIRING, SE., MM",N,Perempuan,KOTA MEDAN,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Female
8,BUDI IRAWAN,N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
9,DEDDY RAHMAN,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
10,"RAJI N. SITEPU, S. Sos., M. Si.",N,Laki-Laki,BEKASI,Partai Amanat Nasional,PAN,Sumatera Utara III,Sumatera Utara,Male
1,ATHARI GHAUTHI ARDI,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Female
2,"H. MHD. ASLI CHAIDIR, SH",Y,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Male
3,"Ir. M. SHADIQ PASADIGOE, SH",N,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Male
4,"DESI ASMARET, M.Ag",N,Perempuan,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Female
5,ERZIE ALIMSYAH,N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Male
6,"IRWAN SUGANDI, SH",N,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Male
7,Dra. DAIMUN GUSTI,N,Perempuan,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Female
8,AHNIYUS AHMAD,N,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat I,Sumatera Barat,Male
1,"Drs. H. GUSPARDI GAUS, M.Si",N,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Male
2,"H. EKOS ALBAR, SE., MM",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Male
3,"Hj. ROSNETTY, S.Pd",N,Perempuan,AGAM,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Female
4,"H. TASLIM, S.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Male
5,"MUHAMMAD ZUHRIZUL, SE",N,Laki-Laki,KOTA PADANG,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Male
6,NASDINI INDRIANI,N,Perempuan,PADANG PARIAMAN,Partai Amanat Nasional,PAN,Sumatera Barat II,Sumatera Barat,Female
1,"H. JON ERIZAL, SE., MBA",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Riau I,Riau,Male
2,WAN ABU BAKAR,N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau I,Riau,Male
3,"ELIDA NETTI, SH., MH",N,Perempuan,BENGKALIS,Partai Amanat Nasional,PAN,Riau I,Riau,Female
4,"NUR UCHTI ALFATH, S.S",N,Perempuan,KOTA BEKASI,Partai Amanat Nasional,PAN,Riau I,Riau,Female
5,"H.BAGUS SANTOSO, S.Ag., MP",N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau I,Riau,Male
6,AIRMA VENESIA,N,Perempuan,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau I,Riau,Female
7,dr. IRVAN HERMAN,N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau I,Riau,Male
1,"T. ZULMIZAN F. ASSAGAFF, SE., M.Si",N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau II,Riau,Male
2,"Drs. H.DJUHARMAN ARIFIN, APT, MP",N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau II,Riau,Male
3,HENNY FEBRINA,N,Perempuan,INDRAGIRI HILIR,Partai Amanat Nasional,PAN,Riau II,Riau,Female
4,"Ir. H. HAZMI SETIADI, MT",N,Laki-Laki,KOTA PEKANBARU,Partai Amanat Nasional,PAN,Riau II,Riau,Male
5,RASIDA SIREGAR,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Riau II,Riau,Female
6,MUHAMMAD GUSNI PUTRA,N,Laki-Laki,BENGKALIS,Partai Amanat Nasional,PAN,Riau II,Riau,Male
1,"H.A.BAKRI HM, SE",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jambi,Jambi,Male
2,"M. MAHILLI. HM, SH., MH",N,Laki-Laki,BUNGO,Partai Amanat Nasional,PAN,Jambi,Jambi,Male
3,SITTI HASRAYANTI,N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Jambi,Jambi,Female
4,"NURLAELA, SH",N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,Jambi,Jambi,Female
5,"JEFRI HUTAGALUNG, SE.MH",N,Laki-Laki,KOTA JAMBI,Partai Amanat Nasional,PAN,Jambi,Jambi,Male
6,Drs. H. TAMAR TAREWE,N,Laki-Laki,KOTA JAMBI,Partai Amanat Nasional,PAN,Jambi,Jambi,Male
7,Ir. Hj. RINA RUSLI,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jambi,Jambi,Female
8,"DIPO NURHADI ILHAM, MBA",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Jambi,Jambi,Male
1,Ir. H. ACHMAD HAFISZ TOHIR,Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Male
2,"Mayjen TNI (Purn). H. ISKANDAR M. SAHIL, SE, M.Si",N,Laki-Laki,KOTA BANDUNG,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Male
3,DEASY AMBAR SARI,N,Perempuan,KOTA DEPOK,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Female
4,KMS H. M. UMAR HALIM,N,Laki-Laki,KOTA PALEMBANG,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Male
5,ITEH SIMON,N,Laki-Laki,KOTA PALEMBANG,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Male
6,"IKLIMA RIA, S.Ag",N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Female
7,dr. ROYS,N,Laki-Laki,KOTA PALEMBANG,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Male
8,"KARTIKA HAYATI, SP",N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Sumatera Selatan I,Sumatera Selatan,Female
1,HANNA GAYATRI,Y,Perempuan,JAKARTA BARAT,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Female
2,IDRUS SHAHAB,N,Laki-Laki,KOTA PALEMBANG,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
3,"Hj. DJAMILA SOMAD, Bsc",N,Perempuan,KOTA PALEMBANG,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Female
4,"dr. AZZAHRAZADE, MKM",N,Perempuan,JAKARTA BARAT,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Female
5,IMAM PRIHADIYOKO,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
6,LOETFI NOEL ARIEF,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
7,"JUANDA, SE., MM",N,Laki-Laki,OGAN KOMERING ULU TIMUR,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
8,"HASBI, S.Pd",N,Laki-Laki,KOTA PRABUMULIH,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
9,DERWANTO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sumatera Selatan II,Sumatera Selatan,Male
1,"Dr. H. AHMAD DASAN, SH, MA",N,Laki-Laki,KOTA BENGKULU,Partai Amanat Nasional,PAN,Bengkulu,Bengkulu,Male
2,"Hj. DEWI CORYATI, M.Si",Y,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Bengkulu,Bengkulu,Female
3,H. BENNY SUHARTO,N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Bengkulu,Bengkulu,Male
4,Hj. YENNITA FITRIANI,N,Perempuan,KOTA BENGKULU,Partai Amanat Nasional,PAN,Bengkulu,Bengkulu,Female
1,"H. ZULKIFLI HASAN, SE, MM.",Y,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
2,"H. NURIL HAKIM YOHANSYAH, SE",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
3,"Hj. NYIMAS G PUTRI AGUS, S.E",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung I,Lampung,Female
4,"KHAIRUL MUHTAR, SE.,MM",N,Laki-Laki,KOTA BEKASI,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
5,ZAHRINA OKTAVIAR,N,Perempuan,PEKALONGAN,Partai Amanat Nasional,PAN,Lampung I,Lampung,Female
6,FITRYA MAKKI J. SINUNGAN,N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Lampung I,Lampung,Female
7,Drs.. TUTUR SUTIKNO,N,Laki-Laki,BOGOR,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
8,"EDI AGUS YANTO, S.IP",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
9,"Hj. NURLELA, S.Sos",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung I,Lampung,Female
10,"H. ARIES SANDI DARMA PUTRA, SH., MH",N,Laki-Laki,PESAWARAN,Partai Amanat Nasional,PAN,Lampung I,Lampung,Male
1,Ir. ALIMIN ABDULLAH,Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
2,"ERWIN ARIFIN, SH. MH",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
3,"AMY AMANDA CHITRA PAHLAWANI, S.Farm., Apt",N,Perempuan,WAY KANAN,Partai Amanat Nasional,PAN,Lampung II,Lampung,Female
4,"Ir. H. IRFAN NURANDA DJAFAR, CES",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
5,"JAMHUR, SH., MH",N,Laki-Laki,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
6,YANTI TASLIM,N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Lampung II,Lampung,Female
7,"GUNAWAN RAKA, SH., MH",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
8,"ZAMRUD H, SE, MM",N,Laki-Laki,JAKARTA BARAT,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
9,MARINI,N,Perempuan,JAKARTA UTARA,Partai Amanat Nasional,PAN,Lampung II,Lampung,Female
10,"FIKRI YASIN, S.I.Kom M.I.Kom",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Lampung II,Lampung,Male
1,"Dr. ASMAN ABNUR, SE., M.SI",N,Laki-Laki,KOTA BATAM,Partai Amanat Nasional,PAN,Kepulauan Riau,Kepulauan Riau,Male
2,"DERRY PURNAMASARI, S.Ip",N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Kepulauan Riau,Kepulauan Riau,Female
3,"Dra. SITI SARWINDAH, M.Si",Y,Perempuan,KOTA TANJUNGPINANG,Partai Amanat Nasional,PAN,Kepulauan Riau,Kepulauan Riau,Female
4,INDRA GOBEL,N,Laki-Laki,KOTA BATAM,Partai Amanat Nasional,PAN,Kepulauan Riau,Kepulauan Riau,Male
1,SURYADI SAMAN,N,Laki-Laki,BELITUNG,Partai Amanat Nasional,PAN,Bangka Belitung,Bangka Belitung,Male
