NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,ANDI HS,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Aceh I,Aceh,Male
2,"M. SALIM FAKHRY, M.M.",Y,Laki-Laki,ACEH TENGGARA,Partai Golongan Karya,Golkar,Aceh I,Aceh,Male
3,CUT SRI MAINITA,N,Perempuan,KOTA BANDA ACEH,Partai Golongan Karya,Golkar,Aceh I,Aceh,Female
4,"Drs. H. SULAIMAN ABDA, M.Si",N,Laki-Laki,KOTA BANDA ACEH,Partai Golongan Karya,Golkar,Aceh I,Aceh,Male
5,Drs. H.T. ZULKARNAINI,N,Laki-Laki,NAGAN RAYA,Partai Golongan Karya,Golkar,Aceh I,Aceh,Male
6,"NENI RUMIANTI DAULAY, S.E.",N,Perempuan,KOTA BANDA ACEH,Partai Golongan Karya,Golkar,Aceh I,Aceh,Female
7,"CUT NURMALAHAYATI U, S.E.",N,Perempuan,KOTA BANDA ACEH,Partai Golongan Karya,Golkar,Aceh I,Aceh,Female
1,ILHAM PANGESTU,N,Laki-Laki,KOTA LANGSA,Partai Golongan Karya,Golkar,Aceh II,Aceh,Male
2,DRS. H. MARZUKI DAUD,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Aceh II,Aceh,Male
3,"CUT RIZKA SEPTIANI, M.Si",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Aceh II,Aceh,Female
4,"FIRMANDEZ, S.E., Ak.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Aceh II,Aceh,Male
5,"REDUK NILAWARNI, S.Pd",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Aceh II,Aceh,Female
6,T. YUSNI,N,Laki-Laki,ACEH TAMIANG,Partai Golongan Karya,Golkar,Aceh II,Aceh,Male
1,MEUTYA HAFID,Y,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Female
2,ROLEL HARAHAP,N,Laki-Laki,KOTA TANJUNG BALAI,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
3,"LAWRENCE T.P. SIBURIAN, S.H., M.H.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
4,"ROBI ANUGRAH MARPAUNG, S.H., M.H.",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
5,"H. ADLIN UMAR YUSRI TAMBUNAN, S.T., M.S.P.",N,Laki-Laki,KOTA MEDAN,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
6,"Ir. NETTY FARIDA SILALAHI, M.M.",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Female
7,"CAMELLIA PANDUWINATA LUBIS, S.E., M.I.Kom",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Female
8,"RUDDIN AKBAR LUBIS, S.H., M.H.",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
9,"ROBINSAR SINAGA, S.E.",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Male
10,HADIATY MAHALINDA,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara I,Sumatera Utara,Female
1,"RAMBE KAMARUL ZAMAN, M.Sc., M.M.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
2,LAMHOT SINAGA,N,Laki-Laki,KOTA DEPOK,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
3,"Dr.drg. REGINA TETTY MARY, M.Sc.",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Female
4,Ir. DOLI SINOMBA SIREGAR,N,Laki-Laki,KOTA MEDAN,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
5,"ZULFIDA RANGKUTI, B.A",N,Perempuan,KOTA MEDAN,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Female
6,"Ir. AHMAD HUSIN SIREGAR, M.M.",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
7,"Dr. Ir. MOMBANG SIHITE, M.M",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
8,"RUMBUNG PASARIBU, SH, MH",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Female
9,"BENNI ADVIS DAELI, S.E",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
10,H. ASWIN,N,Laki-Laki,MANDAILING NATAL,Partai Golongan Karya,Golkar,Sumatera Utara II,Sumatera Utara,Male
1,H. AHMAD DOLI KURNIA TANDJUNG,N,Laki-Laki,BOGOR,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
2,Dr. CAPT ANTHON SIHOMBING,Y,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
3,"IRAMA ANGKAT, S.Sos.I., M.Si",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Female
4,"DJAFAR RULIANSYAH LUBIS, M.H",N,Laki-Laki,KOTA MEDAN,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
5,Ir. ALIWONGSO HALOMOAN SINAGA,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
6,"DELIA PRATIWI BR. SITEPU, S.H.",Y,Perempuan,LANGKAT,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Female
7,"ADHERIE ZULFIKRI, S.H.",N,Laki-Laki,KOTA TANGERANG,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
8,"CHATRINE ANGELLA TJUATJA, S.E",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Female
9,Ir. TENGKU M. NURHAFIDZ,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
10,"ANGGIAT BARIS MANGISI MANALU, S.Pd., S.H",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Utara III,Sumatera Utara,Male
1,Drs. H. DARUL SISKA,N,Laki-Laki,KOTA DEPOK,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Male
2,"H. YAN HIKSAS DT TAN ALI, M.Si",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Male
3,"ANANTA TRIA NURWITA Y, S.E",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Female
4,"H. ZULHENDRI HASAN, S.H., M.H.",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Male
5,"SAIDAL MASFIYUDDIN, S.H",N,Laki-Laki,PESISIR SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Male
6,"EVELINDA, S.E., M.M",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Female
7,Ir. WENO AULIA,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Male
8,"Dra. NANA MAZNAH PRASETYO, M.Si",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Barat I,Sumatera Barat,Female
1,"H. JOHN KENEDY AZIS, S.H",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Male
2,"H.M. YAMIN FERRIANTO TARA, S.E.",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Male
3,"HJ. DHIFLA WIYANI, S.H., M.H.",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Female
4,"EDI HERMAN, S.E.",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Male
5,"DOREL ALMIR, S.H., M.Kn",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Male
6,"YUNITA, M.Pd",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Barat II,Sumatera Barat,Female
1,Ir. SUDIRMAN ALMUN,N,Laki-Laki,KOTA TANJUNGPINANG,Partai Golongan Karya,Golkar,Riau I,Riau,Male
2,"Ir. H. ARSYADJULIANDI RACHMAN, MBA",N,Laki-Laki,KOTA PEKANBARU,Partai Golongan Karya,Golkar,Riau I,Riau,Male
3,"EMMALIA NATAR, S.E., M.M",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Riau I,Riau,Female
4,TABRANI MAAMUN,Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Riau I,Riau,Male
5,Drg. HJ RINI RAHMADHANI,N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Riau I,Riau,Female
6,"SANTI SUPRIYANTI, S.Si",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Riau I,Riau,Female
7,"SUPIRMAN, S.Kom.",N,Laki-Laki,KOTA PEKANBARU,Partai Golongan Karya,Golkar,Riau I,Riau,Male
1,Ir. H. MOHAMAD IDRIS LAENA,Y,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Riau II,Riau,Male
2,"HJ. SUPRIATI, S.Sos",N,Perempuan,KOTA PEKANBARU,Partai Golongan Karya,Golkar,Riau II,Riau,Female
3,"MASNUR, S.H",N,Laki-Laki,KAMPAR,Partai Golongan Karya,Golkar,Riau II,Riau,Male
4,"H. NASARUDIN, S.H., M.H.",N,Laki-Laki,PELALAWAN,Partai Golongan Karya,Golkar,Riau II,Riau,Male
5,"HJ. NURLIAH, S.H., M.H.",N,Perempuan,KOTA PEKANBARU,Partai Golongan Karya,Golkar,Riau II,Riau,Female
6,H. RUSPAN AMAN,N,Laki-Laki,KOTA PEKANBARU,Partai Golongan Karya,Golkar,Riau II,Riau,Male
1,H. HASAN BASRI AGUS,N,Laki-Laki,KOTA JAMBI,Partai Golongan Karya,Golkar,Jambi,Jambi,Male
2,"HJ. SANIATUL LATIVA, S.E., M.M.",Y,Perempuan,TEBO,Partai Golongan Karya,Golkar,Jambi,Jambi,Female
3,"SUFARDI NURZAIN, M.Si",N,Laki-Laki,KOTA JAMBI,Partai Golongan Karya,Golkar,Jambi,Jambi,Male
4,"SELINA GITA, S.E.",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jambi,Jambi,Female
5,"KHABRI MOEIS, M.E",N,Laki-Laki,KOTA JAMBI,Partai Golongan Karya,Golkar,Jambi,Jambi,Male
6,LUKMANUROHIM,N,Laki-Laki,TANJUNG JABUNG BARAT,Partai Golongan Karya,Golkar,Jambi,Jambi,Male
7,"FITRI YANTI, S.E",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jambi,Jambi,Female
8,HARRY WALUYO SAJATI,N,Laki-Laki,KOTA MEDAN,Partai Golongan Karya,Golkar,Jambi,Jambi,Male
1,DRS. H. KAHAR MUZAKIR,Y,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Male
2,"H. ISKANDAR SYAMWELL, S.E.",N,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Male
3,"ANDI MARAIDA, SP",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Female
4,WASISTA B.UTOYO,Y,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Male
5,"AHMAD FUAD, S.H",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Male
6,"NURFITRI SUSILAWATY, A.Md",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Female
7,"SYAPARUDDIN, S.H., M.H",N,Laki-Laki,MUSI BANYUASIN,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Male
8,HJ. LURY ELZA ALEX NOERDIN,N,Perempuan,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan I,Sumatera Selatan,Female
1,"BOBBY ADHITYO RIZALDI, S.E.Ak., M.B.A., CFE",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
2,H. ALEX NOERDIN,N,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
3,RIA SRI WOELANDARI,N,Perempuan,KOTA BEKASI,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Female
4,"BENNY MARTHA BENYAMIN, S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
5,"Dr., Ir. NUR AHMADI, M.S",N,Laki-Laki,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
6,"SULASTRI, S.Sos.",N,Perempuan,KOTA PRABUMULIH,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Female
7,TOFAN MAULANA,N,Laki-Laki,OGAN KOMERING ULU SELATAN,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
8,"DR. HJ. TELLY P ULVIANA, M.Si",N,Perempuan,KOTA PALEMBANG,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Female
9,"FACHRUZAR, S.H",N,Laki-Laki,KOTA BANDUNG,Partai Golongan Karya,Golkar,Sumatera Selatan II,Sumatera Selatan,Male
1,"Drs. TAUFIQ HIDAYAT, M.Si",N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Bengkulu,Bengkulu,Male
2,"TRISNA ANGGRAINI, S.IP., M.M",N,Perempuan,KOTA BENGKULU,Partai Golongan Karya,Golkar,Bengkulu,Bengkulu,Female
3,ALISYA FIANNE JANNE,N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Bengkulu,Bengkulu,Female
4,"MOHAMMAD SALEH, S.E",N,Laki-Laki,KOTA BOGOR,Partai Golongan Karya,Golkar,Bengkulu,Bengkulu,Male
1,Hi. LODEWIJK F. PAULUS,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
2,"EFIN NURTJAHJA G, S.E., M.Si.",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Lampung I,Lampung,Female
3,"Ir. H. INDRA S. ISMAIL, M.M.",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
4,"DWIE AROEM HADIATIE, S.I.Kom",Y,Perempuan,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung I,Lampung,Female
5,"H. RIZA MIRHADI, S.H.",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
6,DENDY DERRIAN AZIS,N,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
7,"ERWIN EKA KURNIAWAN, S.E., M.Si.",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
8,"GIOVANI ANGGASTA, S.H.",N,Perempuan,BANDUNG BARAT,Partai Golongan Karya,Golkar,Lampung I,Lampung,Female
9,"SEPTI INDIAH RAHAYU, S.H., M.H",N,Perempuan,KOTA TANGERANG,Partai Golongan Karya,Golkar,Lampung I,Lampung,Female
10,"ABDUL RAHMAN SOLEH FAUZI, S.S",N,Laki-Laki,KOTA DEPOK,Partai Golongan Karya,Golkar,Lampung I,Lampung,Male
1,DR. AZIS SYAMSUDDIN,Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
2,Drs. H. RISWAN TONY DK,N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
3,ETTY MUSNIHATTY,N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Lampung II,Lampung,Female
4,"Ir. HANAN A. ROZAK, M.S.",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
5,"SUBHAN EFENDI, S.H",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
6,"Dra. HJ. ISTIQOMAH BAHARUDDIN, M.Ag",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung II,Lampung,Female
7,"HERI WARDOYO, M.H",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
8,"HR. SUNARYO, S.H., M.M",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Lampung II,Lampung,Male
9,"SITI ATHIRAH ZAHRA, S.H",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Lampung II,Lampung,Female
