NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
3,NASRIPA,N,Perempuan,KOTA KENDARI,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,MUH. PARAWANSA,N,Laki-Laki,MUNA,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,"JAELANI, S.IP., M.Si",N,Laki-Laki,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Male
6,ROSMIN,N,Perempuan,KOTA KENDARI,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Female
1,SIGIT SETIYAWAN,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Gorontalo,Gorontalo,Male
2,TRI ULPAH NAZIAH,N,Perempuan,GARUT,Partai Kebangkitan Bangsa,PKB,Gorontalo,Gorontalo,Female
3,EHA JULAEHA,N,Perempuan,LEBAK,Partai Kebangkitan Bangsa,PKB,Gorontalo,Gorontalo,Female
1,KH. MUHAMMAD SYBLI SAHABUDDIN,N,Laki-Laki,POLEWALI MANDAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Barat,Sulawesi Barat,Male
2,"AHMAD ZAINUDDIN, S.H",N,Laki-Laki,MAMUJU,Partai Kebangkitan Bangsa,PKB,Sulawesi Barat,Sulawesi Barat,Male
3,GITA MAHARANI TIRANDA,N,Perempuan,MAMASA,Partai Kebangkitan Bangsa,PKB,Sulawesi Barat,Sulawesi Barat,Female
4,HJ. NURJANNAH,N,Perempuan,POLEWALI MANDAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Barat,Sulawesi Barat,Female
1,"HABIBA PELU, SP., M.Si",N,Perempuan,KOTA AMBON,Partai Kebangkitan Bangsa,PKB,Maluku,Maluku,Female
2,TONY TUNAVARNY,N,Laki-Laki,MALUKU TENGGARA,Partai Kebangkitan Bangsa,PKB,Maluku,Maluku,Male
3,Ir. SAMSUDIN RENTUA,N,Laki-Laki,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Maluku,Maluku,Male
4,"RITA DAMAYANTI KAPLALE, SE., MSi",N,Perempuan,BOGOR,Partai Kebangkitan Bangsa,PKB,Maluku,Maluku,Female
1,Drs. HI. ABD. RAHMAN LAHABATO,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Maluku Utara,Maluku Utara,Male
2,HERMAN SIKUMBANG,N,Laki-Laki,BOGOR,Partai Kebangkitan Bangsa,PKB,Maluku Utara,Maluku Utara,Male
3,NOLY MISSY,N,Perempuan,HALMAHERA BARAT,Partai Kebangkitan Bangsa,PKB,Maluku Utara,Maluku Utara,Female
1,PEGGI PATRISIA PATTIPI,Y,Perempuan,MIMIKA,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Female
2,"AMIR MAHMUD MADUBUN, SH., MH",N,Laki-Laki,KOTA JAYAPURA,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
3,MARTHEN DOUW,N,Laki-Laki,NABIRE,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
4,YANES MURIB,N,Laki-Laki,PUNCAK,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
5,"INDRAJAYA, SE",N,Laki-Laki,KOTA JAYAPURA,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
6,"ESA DIVINUBUN, S.Pi., M.Si",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Female
7,YEHUDA GOBAI,N,Laki-Laki,NABIRE,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
8,"YUSUF MELIANUS MARYEN, S.Sos., MM",N,Laki-Laki,BIAK NUMFOR,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
9,ASTRI SRI HARIANI,N,Perempuan,KOTA JAYAPURA,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Female
10,YOHANNES BP MANIK,N,Laki-Laki,KOTA MEDAN,Partai Kebangkitan Bangsa,PKB,Papua,Papua,Male
1,"IRENE MANIBUY, SH",N,Perempuan,MANOKWARI,Partai Kebangkitan Bangsa,PKB,Papua Barat,Papua Barat,Female
2,ABDUL KADIR ZAILANI H.DH,N,Laki-Laki,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Papua Barat,Papua Barat,Male
3,INTAN PANDINI,N,Perempuan,LEBAK,Partai Kebangkitan Bangsa,PKB,Papua Barat,Papua Barat,Female
1,"SURYA MAULANA, S.AP., M.Ap",N,Laki-Laki,TANA TIDUNG,Partai Kebangkitan Bangsa,PKB,Kalimantan Utara,Kalimantan Utara,Male
2,"AKHMAD FATHONI FUTHAKI, S.Sos",N,Laki-Laki,BOGOR,Partai Kebangkitan Bangsa,PKB,Kalimantan Utara,Kalimantan Utara,Male
3,NINIK HERIYANTI KAHARU,N,Perempuan,KOTA SAMARINDA,Partai Kebangkitan Bangsa,PKB,Kalimantan Utara,Kalimantan Utara,Female
